ID,Text,Comment
Migration.DistrictsNotConnected,Die ausgewählten Bezirke sind nicht verbunden.,Shown on tooltip of disabled migration buttons when the chosen districts are not connected
Migration.HighMinimumWarning,"Der Bezirk nimmt Einheiten aus anderen Bezirken auf, sobald sie verfügbar werden.","Shown on tooltip of warning icon, that shows up when minimum for given population is higher than it's current amount"
Migration.ManualMigration,Manuelle Migration,Shown above manual migration panel
Migration.MigratePopulation,Bevölkerung migrieren,Button please keep short
Migration.Minimum,Minimum,"Label shown in front of input field, with desired minimum amount of population in district"
Migration.SameDistrict,Migration in denselben Bezirk nicht möglich.,Shown on tooltip of disabled migration buttons when the chosen districts are same
Modding.ActiveMods,Aktive Mods,A label for the list of mods active in the game.
Modding.BrowseMods,Lokale Mods durchsuchen,Label of the button that opens a file explorer with a folder with mods. Please keep short.
Modding.CloudSource,{0} Mod,"Tooltip with source of the mod. {0} is the name of the cloud platform, for example Steam Workshop."
Modding.CreateMod,Mod erstellen,Label of a button that creates a new mod. Please keep short.
Modding.CreateNewMod,Neue Mod erstellen,Label of a button that allows to create a new mod and a header of the panel that it opens.
Modding.DecreasePriority,Ladepriorität verringern,Label of a button that decreases the loading priority of a mod.
Modding.DocumentationButton,Dokumentation lesen,Label of a button that opens modding documentation. Please keep short.
Modding.DownloadMods,Mods herunterladen,Label of the button that opens some panel where mods can be downloaded. Please keep short.
Modding.IncreasePriority,Ladepriorität erhöhen,Label of a button that increases the loading priority of a mod.
Modding.LoadConfirmation,"Bist du sicher, dass du dieses Spiel laden willst?",A message displayed in the mod incompatibility dialog box.
Modding.LocalSource,Lokale Mod,Tooltip saying that the mod is stored locally.
Modding.MissingMod,Fehlende Mod.,Shown on a tooltip for an icon that indicates a missing of a mod saved in save file.
Modding.ModCreatedMessage,"Deine Mod wurde in diesem Ordner erstellt:
<link><b>{0}</b></link>

Starte das Spiel neu, um sie zu laden.",Message shown when a mod is created successfully. {0} is a path to the mod folder. Do not remove <link><b> tags.
Modding.ModManagerHeader,Mods,Header of the mod manager panel.
Modding.ModNameTaken,Mod-Name ist bereits vergeben.,Error shown when trying to create a mod with a name that is already used by another mod.
Modding.ModWarning.InvalidGameVersion,Diese Mod erfordert eine neuere Spielversion: {0},Message that is shown when a mod requires a higher game version. {0} is the required game version.
Modding.ModWarning.MissingRequiredMod,Fehlende erforderliche Mod: {0}.,Message that is shown when a mod is missing a required mod. {0} is the ID of the required mod.
Modding.ModWarning.RequiredModInvalidOrder,Erforderliche Mod „{0}“ steht in der Ladereihenfolge unterhalb dieser Mod.,Message that is shown when a required mod is below the mod in the load order. {0} is the ID of the required mod.
Modding.ModWarning.RequiredModInvalidVersion,Die Version der erforderlichen Mod '{0}' entspricht nicht den Mindestanforderungen.,Message that is shown when a required mod has a version below the minimum required version. {0} is the ID of the required mod.
Modding.ModWarning.RequiredModNotEnabled,Erforderliche Mod „{0}“ ist nicht aktiviert.,Message that is shown when a required mod is not enabled. {0} is the ID of the required mod.
Modding.ModsIncompatibilityMessage,"Du versuchst ein Spiel ohne die Mods zu laden, mit denen es gespeichert wurde.",A message displayed in the mod incompatibility dialog box.
Modding.NewModLanguage,Sprachcode,Label of a field that allows to set a language code for a localization mod. Please keep short.
Modding.NewModName,Mod-Name,Label of a field that allows to set a name for a new mod. Please keep short.
Modding.ResetOrder,Ladereihenfolge zurücksetzen,Label of a button that resets the order of mods.
Modding.RestartWarning,Die Änderungen werden erst nach dem Neustart aktiv.,Message that is shown when the player has changed something in Mod Manager and need to restart the game for the changes to take effect.
Modding.SavedMods,Mods aus Speicherdatei,A label for the list of mods found in the save file.
Modding.ShowSavedMods,Mods: {0},A label for the button that opens a panel with the list of mods found in the save file. {0} is a placeholder for the number of mods.
Modding.ShowUploadPanel,Mod hochladen,Label of a button that opens the panel with list of mods that can be uploaded to some cloud platform.
Modding.TemplateType,Vorlage,Label of a dropdown that allows to select a template type for a mod. Please keep short.
Modding.ThumbnailInfo,"Füge eine Bilddatei mit dem Namen „thumbnail“ in das Verzeichnis dieser Mod ein, um ein Vorschaubild zu erstellen. Sie muss kleiner als 1 MB sein und vorzugsweise das Seitenverhältnis 16:9 haben.",Info text that explains how to set a thumbnail for a mod
Modding.UploadPanelHeader,Mod hochladen,Header of the panel that allows uploading mods to some cloud platform.
Modding.VersionMismatch,Die Versionen stimmen nicht überein.,Shown on a tooltip for an icon that indicates a version mismatch between the mod saved in save file and the active one.
Mouse.ScrollDown,Scrollen ↓,Label of the mouse scroll down input
Mouse.ScrollLeft,Scrollen ←,Label of the mouse scroll left input
Mouse.ScrollRight,Scrollen →,Label of the mouse scroll right input
Mouse.ScrollUp,Scrollen ↑,Label of the mouse scroll up input
NaturalResource.Birch.DisplayName,Birke,Tree of the genus Betula.
NaturalResource.Birch.FlavorDescription,"„Junge Biber, denkt daran: Pult nicht zu viel Rinde ab! Es schadet den Bäumen!“ – Oma Mangonella","Peeling stripes of birch bark is oddly satisfying. Ma' Ngonel is an almost legendary figure - a beaver grandma, known for her stern hand, cooking skills and respect among both kits and adult beavers. Her name is an inside joke, as our community constantly demands an addition of catapults, mangonels etc."
NaturalResource.Blueberry.DisplayName,Blaubeere,Plant of the genus Vaccinium
NaturalResource.Blueberry.FlavorDescription,"„Wenn die Dürre kommt, werdet ihr die hier gut gebrauchen können.“ – Oma Mangonella","Ma' Ngonel is an almost legendary figure - a beaver grandma, known for her stern hand, cooking skills and respect among both kits and adult beavers. Her name is an inside joke, as our community constantly demands an addition of catapults, mangonels etc."
NaturalResource.Canola.DisplayName,Raps,Should be consistent with Good.CanolaSeeds.DisplayName
NaturalResource.Canola.FlavorDescription,"Die beste Ausrede, um in einer Siedlung der Eisenzähne Blumen zu pflanzen.","The Iron Teeth are down-to-earth workers focused on work and work only, they wouldn't care enough to grow flowers - unless it has its practical use, as is the case here."
NaturalResource.Carrot.DisplayName,Karotte,Daucus carota subspecies sativus
NaturalResource.Carrot.FlavorDescription,Rohe Karotten bieten Bibern eine ausgewogene Ernährung und befriedigen außerdem ihr Knabberbedürfnis.,
NaturalResource.Cassava.DisplayName,Maniokwurzel,Should be consistent with Good.Cassava.DisplayName
NaturalResource.Cassava.FlavorDescription,"Die Wurzel ist im rohen Zustand giftig, was die Eisenzähne dazu gebracht hat, mit Fermentierung zu experimentieren.",Raw cassava and its leaves contain cyanide.
NaturalResource.Cattail.DisplayName,Rohrkolben,Plant of a genus Typha
NaturalResource.Cattail.FlavorDescription,„Ich kenne Rohre und Kolben und das hier ist nichts davon!“ – Kiefah,"Makes sense only in english, feel free to adapt. Pina is a younger beaver figure that's exploring the world and isn't related to any faction in particular. Pina as a name relates to the pine tree, the translated name shouldn't suggest a gender if possible."
NaturalResource.ChestnutTree.DisplayName,Kastanienbaum,A Aesculus hippocastanum tree
NaturalResource.ChestnutTree.FlavorDescription,"„Ich hoffe, du trittst auf eine Kastanie!“ – Die derbste Beleidigung unter Bibern","Reference to a ""Step on a lego"" meme, chestnuts have prickly, spiky husks"
NaturalResource.Coffee.DisplayName,Kaffeestrauch,Plant that produces coffee beans.
NaturalResource.Coffee.FlavorDescription,"Die Biber der Vorzeit haben diese Bohnen für einen kleinen Energieschub gekaut, die Eisenzähne haben daraus ein herrliches Getränk gebraut.","According to a legend, coffee was discovered thanks to goats eating beans and becoming energectic. Also, ""distilling"" refers to the fact it's a liquid."
NaturalResource.Corn.DisplayName,Mais,Should be consistent with Good.Corn.DisplayName
NaturalResource.Corn.FlavorDescription,"„Wenn Jungtiere im Mais spielen, endet es in einer Katastrophe.“ – Oma Mangonella","""Children of the corn"" reference. Ma' Ngonel is an almost legendary figure - a beaver grandma, known for her stern hand, cooking skills and respect among both kits and adult beavers. Her name is an inside joke, as our community constantly demands an addition of catapults, mangonels etc."
NaturalResource.Dandelion.DisplayName,Löwenzahn,A flower used as an antidote ingredient. It looks like a yellow flower dandelion. Must be the same as Good.Dandelion.DisplayName
NaturalResource.Dandelion.FlavorDescription,In Bibermärchen leben Löwenzähne oft abgeschieden in kleinen blauen Bauwägen.,"In Timberborn's lore, fairy tales feature talking plants (similar to human tales being about talking animals). Also, this references ""The Witcher"" - Dandelion (Jaskier) is a bard. Dandelion must be the same as Good.Dandelion.PluralDisplayName"
NaturalResource.Eggplant.DisplayName,Aubergine,Should be consistent with Good.Eggplant.DisplayName
NaturalResource.Eggplant.FlavorDescription,"Na ja, Auber-lecker ist sie jedenfalls nicht.",Do not translate literally if this doesn't make sense in a non-English language.
NaturalResource.Kohlrabi.DisplayName,Kohlrabi,Should be consistent with Good.Kohlrabi.DisplayName
NaturalResource.Kohlrabi.FlavorDescription,"Schmeckt wie Papier, ist aber immerhin knackfrisch wie Treibholz.","Not a very tasty food, yet consumed raw in large quantities."
NaturalResource.Mangrove.DisplayName,Mangrove,"A tree that grows in shallow water. This particular name doesn't refer to a specific type, it uses a general name for this group of trees. Produces fruits that can be harvested."
NaturalResource.Mangrove.FlavorDescription,"Dieser Baum stammt aus Ländern, in denen die Flüsse nie austrocknen. Reisende haben seine Samen hierhergebracht.",
NaturalResource.Maple.DisplayName,Ahorn,Tree of the genus Sapindaceae
NaturalResource.Maple.FlavorDescription,"Aus Ahornbäumen lässt sich Sirup zapfen, aber die süßeste Belohnung ist ihr hochwertiges Holz.",
NaturalResource.Oak.DisplayName,Eiche,Common oak tree.
NaturalResource.Oak.FlavorDescription,Die besten Bauwerke der Biber sind allesamt aus Eiche und Eisen gefertigt.,This idiom makes perfect literal sense for the Iron Teeth.
NaturalResource.Pine.DisplayName,Kiefer,Tree of the genus Pinus
NaturalResource.Pine.FlavorDescription,"„Setz den Kiefer an der Kiefer an, damit ich etwas bauen kann.“ – Unbekannter Biber-Poet.","""Pine"" pun, feel free to adapt."
NaturalResource.Potato.DisplayName,Kartoffel,Plant Solanum tuberosum
NaturalResource.Potato.FlavorDescription,„Die Vielfalt der Kartoffel ist unendlich.“ – Biber-Spruch,
NaturalResource.Soybean.DisplayName,Sojabohne,Should be consistent with Good.Soybean.DisplayName
NaturalResource.Soybean.FlavorDescription,Die harten und wasserfesten Samen sind ideale Spielzeuge für Jungtiere.,
NaturalResource.Spadderdock.DisplayName,Gelbe Teichrose,Plant Nuphar Lutea
NaturalResource.Spadderdock.FlavorDescription,Die Natur spricht durch ihre Blätter.,"Spadderdock has heart-shaped leaves, and it can be seen in the game."
NaturalResource.Sunflower.DisplayName,Sonnenblume,
NaturalResource.Sunflower.FlavorDescription,"Die Biber pflanzen sie an, um zu zeigen, dass sie die unbarmherzige Sonne nicht fürchten.",It's a reference to drought being the main threat in the game.
NaturalResource.Wheat.DisplayName,Weizen,Plant Triticum aestivum
NaturalResource.Wheat.FlavorDescription,„Mit dem Weizen sollte man nicht geizen.“ – altes Bibersprichwort,"Adapted from ""Fields of Gold"" by Sting."
NaturalResources.Aquatic,<YellowHighlight>Aquatisch</YellowHighlight>: muss in Wasser stehen.,Aquatic is a keyword. Shown after selecting an aquatic plant. Examples of aquatic plants include spadderdock or water lilies.
NaturalResources.DaysToDie,Geht ein in: {0} Tagen,"Shown when natural resource is dying (from any reason), {0} stands for number of days left to die"
NaturalResources.DiedFromContamination,Ist durch Kontaminierung eingegangen.,Shown when a plant died after being contaminated for too long. Ideally all uses of the word contaminate/contamination/contaminated should be uniform across the project. Please keep short.
