ID,Text,Comment
MapSelection.NonCompatibleMapVersion,La versione di questa mappa ({0}) non è compatibile con la versione attuale del gioco ({1}) e non può essere caricata.,"{0} is the map version (e.g. 0.1.15.1), {1} is the game version (in the same format). This message is shown after a player tries to start game on (or edit) an incompatible map."
MapSelection.OfficialMaps,Mappe ufficiali,Label of the toggle button that shows official maps
MapSelection.Recommended,Adatta ai neofiti,Label of the maps that are recommended for beginners
MapSelection.SemiCompatibleMapVersion,"La versione di questa mappa ({0}) non è compatibile con la versione attuale del gioco ({1}). L’avvio della partita su questa mappa potrebbe comportare un arresto del gioco, potresti imbatterti in bug che portano all’interruzione della partita stessa e/o alcune delle nuove risorse essenziali potrebbero non essere disponibili. Consigliamo caldamente di aggiornare la mappa per poter usufruire al meglio delle nuove funzionalità.

Vuoi davvero avviare la partita?","{0} is the map version (e.g. 0.1.15.1), {1} is the game version (in the same format). This message is shown after a player tries to start game on an incompatible map."
MapSelection.Unconventional,Non convenzionale,"Label of the maps that have some special, different, unconventional mechanics"
Mechanical.Charge,Carica,Current battery charge (how much power a battery has left)
Mechanical.Efficiency,Efficienza: {0}%,{0} stands for efficiency percentage number. How efficient workshop is at using the power.\
Mechanical.NetworkPower,Fornitura/domanda rete energetica: {0} / {1},{0} stands for supply amount {1} stands for demand amount followed by PowerSymbol
Mechanical.PowerCapacity,Capacità,Stands for battery capacity.
Mechanical.PowerCapacityPerMeter,CV/h / m,Stands for horse power hour per meter - used to describe battery capacity. hph should be same as Mechanical.PowerCapacitySymbol.
Mechanical.PowerCapacitySymbol,CV/h,Please keep short. Stands for horse power hour (as in kilowatt-hour); should keep similar.
Mechanical.PowerInput,Energia richiesta: {0},{0} stands for power amount followed by PowerSymbol
Mechanical.PowerInputMaximum,Energia richiesta attuale/massima: {0} / {1} ({2}%),{0} stands for input amount {1} stands for maximum amount followed by PowerSymbol {2} stands for efficency ratio in percent
Mechanical.PowerOutput,Energia prodotta: {0},{0} stands for power amount
Mechanical.PowerSymbol,CV,Please keep short. Stands for horse power; should keep similar.
Mechanical.PowerSymbolPerFlow,CV / m³/s,Please keep short. Stands for horse power per cubic metre per second; hp should be the same as Mechanical.PowerSymbol.
Menu.Continue,Continua,A button in main menu which opens the previously played game. Please keep short
Menu.Credits,Riconoscimenti,A button please keep short
Menu.EditMap,Modifica mappa,A button please keep short
Menu.ExitChangesLostPrompt,Vuoi davvero uscire? I dati non salvati saranno persi.,
Menu.ExitGame,Esci dal gioco,A button please keep short
Menu.ExitToDesktop,Vai al desktop,A button please keep short
Menu.ExitToDesktopPrompt,Vuoi davvero uscire dal gioco?,
Menu.ExitToMenu,Torna al menu principale,A button please keep short
Menu.ExitToMenuPrompt,Vuoi davvero uscire e tornare al menu principale?,
Menu.Feedback,Vai alla pagina del feedback,A button please keep short
Menu.KeyBindings,Associazioni tasti,A button please keep short
Menu.LoadGame,Carica partita,A button please keep short
Menu.ModManager,Mod,Label of a button that opens the mod manager.
Menu.NewGame,Nuova partita,A button please keep short
Menu.NewMap,Crea nuova mappa,A button please keep short
Menu.Resume,Riprendi,"A button in game and map editor menu, please keep short"
Menu.SaveGame,Salva partita,A button please keep short
Menu.Settings,Impostazioni,A button please keep short
Migration.AutomaticEmigrationDisabled,Emigrazione automatica disabilitata.,Shown on tooltip of disabled automatic emigration toggle
Migration.AutomaticEmigrationEnabled,Emigrazione automatica abilitata.,Shown on tooltip of enabled automatic emigration toggle
Migration.AutomaticImmigrationDisabled,Immigrazione automatica disabilitata.,Shown on tooltip of disabled automatic immigration toggle
Migration.AutomaticImmigrationEnabled,Immigrazione automatica abilitata.,Shown on tooltip of enabled automatic immigration toggle
Migration.AutomaticMigration,Migrazione automatica,Shown above list of districts' automatic migration settings
Migration.DistrictsNotConnected,I distretti selezionati non sono collegati.,Shown on tooltip of disabled migration buttons when the chosen districts are not connected
Migration.HighMinimumWarning,Il distretto accetterà le unità provenienti da altri distretti quando saranno disponibili.,"Shown on tooltip of warning icon, that shows up when minimum for given population is higher than it's current amount"
Migration.ManualMigration,Migrazione manuale,Shown above manual migration panel
Migration.MigratePopulation,Migrazione popolazione,Button please keep short
Migration.Minimum,Minima,"Label shown in front of input field, with desired minimum amount of population in district"
Migration.SameDistrict,Impossibile migrare nello stesso distretto.,Shown on tooltip of disabled migration buttons when the chosen districts are same
Modding.ActiveMods,Mod attive,A label for the list of mods active in the game.
Modding.BrowseMods,Sfoglia le mod locali,Label of the button that opens a file explorer with a folder with mods. Please keep short.
Modding.CloudSource,Mod di {0},"Tooltip with source of the mod. {0} is the name of the cloud platform, for example Steam Workshop."
Modding.CreateMod,Crea mod,Label of a button that creates a new mod. Please keep short.
Modding.CreateNewMod,Crea nuova mod,Label of a button that allows to create a new mod and a header of the panel that it opens.
Modding.DecreasePriority,Riduci priorità caricamento,Label of a button that decreases the loading priority of a mod.
Modding.DocumentationButton,Leggi documentazione,Label of a button that opens modding documentation. Please keep short.
Modding.DownloadMods,Scarica mod,Label of the button that opens some panel where mods can be downloaded. Please keep short.
Modding.IncreasePriority,Aumenta priorità caricamento,Label of a button that increases the loading priority of a mod.
Modding.LoadConfirmation,Vuoi davvero caricare questa partita?,A message displayed in the mod incompatibility dialog box.
Modding.LocalSource,Mod locale,Tooltip saying that the mod is stored locally.
Modding.MissingMod,Mod mancante.,Shown on a tooltip for an icon that indicates a missing of a mod saved in save file.
Modding.ModCreatedMessage,"La tua mod è stata creata in questa cartella:
<link><b>{0}</b></link>

Riavvia il gioco per caricarla.",Message shown when a mod is created successfully. {0} is a path to the mod folder. Do not remove <link><b> tags.
Modding.ModManagerHeader,Mod,Header of the mod manager panel.
Modding.ModNameTaken,Nome di mod già in uso.,Error shown when trying to create a mod with a name that is already used by another mod.
Modding.ModWarning.InvalidGameVersion,Questa mod richiede una versione più recente del gioco: {0}.,Message that is shown when a mod requires a higher game version. {0} is the required game version.
Modding.ModWarning.MissingRequiredMod,Mod richiesta mancante: {0},Message that is shown when a mod is missing a required mod. {0} is the ID of the required mod.
Modding.ModWarning.RequiredModInvalidOrder,"La mod richiesta ""{0}"" è successiva alla presente nella coda di caricamento.",Message that is shown when a required mod is below the mod in the load order. {0} is the ID of the required mod.
Modding.ModWarning.RequiredModInvalidVersion,"La versione della mod richiesta ""{0}"" è inferiore a quella minima richiesta.",Message that is shown when a required mod has a version below the minimum required version. {0} is the ID of the required mod.
Modding.ModWarning.RequiredModNotEnabled,"La mod richiesta ""{0}"" non è attiva.",Message that is shown when a required mod is not enabled. {0} is the ID of the required mod.
Modding.ModsIncompatibilityMessage,Stai tentando di caricare una partita senza le mod del salvataggio.,A message displayed in the mod incompatibility dialog box.
Modding.NewModLanguage,Codice lingua,Label of a field that allows to set a language code for a localization mod. Please keep short.
Modding.NewModName,Nome di mod,Label of a field that allows to set a name for a new mod. Please keep short.
Modding.ResetOrder,Resetta la coda di caricamento,Label of a button that resets the order of mods.
Modding.RestartWarning,Per implementare le modifiche è necessario riavviare il gioco.,Message that is shown when the player has changed something in Mod Manager and need to restart the game for the changes to take effect.
Modding.SavedMods,Mod del file di salvataggio,A label for the list of mods found in the save file.
Modding.ShowSavedMods,Mod: {0},A label for the button that opens a panel with the list of mods found in the save file. {0} is a placeholder for the number of mods.
Modding.ShowUploadPanel,Carica mod,Label of a button that opens the panel with list of mods that can be uploaded to some cloud platform.
Modding.TemplateType,Modello,Label of a dropdown that allows to select a template type for a mod. Please keep short.
Modding.ThumbnailInfo,"Aggiungi un file immagine rinominato ""thumbnail"" a questa cartella di mod per impostare un'anteprima. Deve avere dimensioni inferiori a 1 MB, e preferibilmente proporzioni pari a 16:9.",Info text that explains how to set a thumbnail for a mod
Modding.UploadPanelHeader,Carica mod,Header of the panel that allows uploading mods to some cloud platform.
Modding.VersionMismatch,Incongruenza nella versione.,Shown on a tooltip for an icon that indicates a version mismatch between the mod saved in save file and the active one.
Mouse.ScrollDown,Rotellina ↓,Label of the mouse scroll down input
Mouse.ScrollLeft,Rotellina ←,Label of the mouse scroll left input
Mouse.ScrollRight,Rotellina →,Label of the mouse scroll right input
Mouse.ScrollUp,Rotellina ↑,Label of the mouse scroll up input
NaturalResource.Birch.DisplayName,Betulla,Tree of the genus Betula.
NaturalResource.Birch.FlavorDescription,"“Cuccioli, ricordate: non togliete troppa corteccia! Farete del male all’albero.” – Ma’Nganel","Peeling stripes of birch bark is oddly satisfying. Ma' Ngonel is an almost legendary figure - a beaver grandma, known for her stern hand, cooking skills and respect among both kits and adult beavers. Her name is an inside joke, as our community constantly demands an addition of catapults, mangonels etc."
NaturalResource.Blueberry.DisplayName,Mirtillo,Plant of the genus Vaccinium
NaturalResource.Blueberry.FlavorDescription,"“Verrete a chiederne ancora quando arriverà la siccità, ve lo dico io.” – Ma’Nganel","Ma' Ngonel is an almost legendary figure - a beaver grandma, known for her stern hand, cooking skills and respect among both kits and adult beavers. Her name is an inside joke, as our community constantly demands an addition of catapults, mangonels etc."
NaturalResource.Canola.DisplayName,Colza,Should be consistent with Good.CanolaSeeds.DisplayName
NaturalResource.Canola.FlavorDescription,L’unica ragione valida per cui è possibile ammirare dei fiori in un insediamento dei Denti di Ferro.,"The Iron Teeth are down-to-earth workers focused on work and work only, they wouldn't care enough to grow flowers - unless it has its practical use, as is the case here."
NaturalResource.Carrot.DisplayName,Carota,Daucus carota subspecies sativus
NaturalResource.Carrot.FlavorDescription,Le carote crude aiutano i castori a bilanciare la dieta senza rinunciare alla gioia di sgranocchiare.,
NaturalResource.Cassava.DisplayName,Manioca,Should be consistent with Good.Cassava.DisplayName
NaturalResource.Cassava.FlavorDescription,"Velenosa se ingerita cruda, ha quindi spinto i Denti di Ferro a sperimentare con la fermentazione.",Raw cassava and its leaves contain cyanide.
